"name_code","Kingdom_C","Phylum_C","Class_C","Order_C","Family_C","Genus_C","Species","ForestConservation","Unusual","ScientificName_C","ScientificName","Latitude","Longitude","Country_C","County_C","iPrecision ","InstitutionCode","CollectedDateTime"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","22.02","121.54","","","10","Forestry bureau","2002/7/9 21:0"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","22.02","121.54","","","10","Forestry bureau","2002/7/28 20:12"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","22.02","121.54","","","10","Forestry bureau","2002/7/14 23:0"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","22.02","121.54","","","10","Forestry bureau","2002/7/18 19:30"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","22.02","121.54","","","10","Forestry bureau","2002/7/24 19:30"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","22.02","121.54","","","10","Forestry bureau","2002/8/21 22:0"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","23.35","119.49","","","10","Forestry bureau","2002/7/31 1:40"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","22.02","121.54","","","10","Forestry bureau","2002/7/4 22:35"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","23.35","119.48","","","10","Forestry bureau","2002/9/12 0:7"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","23.35","119.48","","","10","Forestry bureau","2002/9/8 21:50"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","23.35","119.48","","","10","Forestry bureau","2002/8/6 23:35"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","23.35","119.48","","","10","Forestry bureau","2002/7/23 22:24"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","23.35","119.48","","","10","Forestry bureau","2002/8/9 22:40"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","23.35","119.47","","","10","Forestry bureau","2002/7/12 23:21"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","23.35","119.47","","","10","Forestry bureau","2002/8/23 22:45"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","23.35","119.47","","","10","Forestry bureau","2002/9/9 22:40"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","23.35","119.47","","","10","Forestry bureau","2002/6/29 0:35"
"380615","","","","","","","mydas","I","","綠蠵龜;綠海龜;海龜","Chelonia mydas","23.35","119.47","","","10","Forestry bureau","2002/8/19 23:30"
"380155","","","","","","","peregrinus","I","","遊隼;隼","Falco peregrinus calidus","22.63","121.49","","","1000","Forestry bureau","2002/11/23 15:15"
"380155","","","","","","","peregrinus","I","","遊隼;隼","Falco peregrinus calidus","22.67","121.49","","","100","Forestry bureau","2002/11/23 14:24"
"380155","","","","","","","peregrinus","I","","遊隼;隼","Falco peregrinus calidus","22.65","121.47","","","100","Forestry bureau","2002/11/23 7:36"
"380155","","","","","","","peregrinus","I","","遊隼;隼","Falco peregrinus calidus","22.64","121.47","","","1000","Forestry bureau","2002/11/24 10:12"
"380155","","","","","","","peregrinus","I","","遊隼;隼","Falco peregrinus calidus","22.66","121.47","","","1000","Forestry bureau","2002/11/23 7:15"
"380155","","","","","","","peregrinus","I","","遊隼;隼","Falco peregrinus calidus","22.66","121.46","","","1000","Forestry bureau","2002/11/24 6:42"
"380330","","","","","","","chinensis","I","","黃鸝;黑枕黃鸝","Oriolus chinensis diffusus","22.66","120.34","","","100","Forestry bureau","2002/11/25 9:0"
"425229","","","","","","","nipalensis","I","","熊鷹;赫氏角鷹","Nisaetus nipalensis nipalensis","23.28","120.83","","","100","Forestry bureau","2002/7/17 6:0"
"380330","","","","","","","chinensis","I","","黃鸝;黑枕黃鸝","Oriolus chinensis diffusus","22.64","120.35","","","100","Forestry bureau","2002/4/15 15:0"
"380330","","","","","","","chinensis","I","","黃鸝;黑枕黃鸝","Oriolus chinensis diffusus","22.66","120.33","","","100","Forestry bureau","2002/4/15 7:0"
"380113","","","","","","","malayensis","I","","林鵰","Ictinaetus malayensis malayensis","23.34","120.83","","","100","Forestry bureau","2002/10/16 7:42"
"380113","","","","","","","malayensis","I","","林鵰","Ictinaetus malayensis malayensis","23.34","120.82","","","100","Forestry bureau","2002/10/15 17:16"
"380113","","","","","","","malayensis","I","","林鵰","Ictinaetus malayensis malayensis","23.33","120.81","","","100","Forestry bureau","2002/10/17 10:2"
"380113","","","","","","","malayensis","I","","林鵰","Ictinaetus malayensis malayensis","22.99","120.7","","","100","Forestry bureau","2002/7/31 8:15"
"419716","","","","","","","longimembris","I","","草鴞;東方草鴞","Tyto longimembris pithecops","22.69","120.43","","","100","Forestry bureau","2002/6/27 3:50"
"419716","","","","","","","longimembris","I","","草鴞;東方草鴞","Tyto longimembris pithecops","22.78","120.38","","","100","Forestry bureau","2002/10/28 16:53"
"419716","","","","","","","longimembris","I","","草鴞;東方草鴞","Tyto longimembris pithecops","22.78","120.38","","","100","Forestry bureau","2002/10/28 16:53"
"419716","","","","","","","longimembris","I","","草鴞;東方草鴞","Tyto longimembris pithecops","22.7","120.41","","","100","Forestry bureau","2002/6/22 19:30"
"380155","","","","","","","peregrinus","I","","遊隼;隼","Falco peregrinus calidus","22.67","120.25","","","100","Forestry bureau","2002/4/14 15:0"
"347195","","","","","","","charonda","I","","大紫蛺蝶;大紫挾蝶","Sasakia charonda formosana","24.65","121.4","","","100","Forestry bureau","2002/7/1 9:22"
"347195","","","","","","","charonda","I","","大紫蛺蝶;大紫挾蝶","Sasakia charonda formosana","24.65","121.41","","","100","Forestry bureau","2002/7/1 13:25"
"347195","","","","","","","charonda","I","","大紫蛺蝶;大紫挾蝶","Sasakia charonda formosana","24.67","121.39","","","100","Forestry bureau","2002/6/20 13:39"
"404565","","","","","","","boyciana","I","","東方白鸛","Ciconia boyciana","22.67","120.25","","","100","Forestry bureau","2002/4/14 15:0"
"347195","","","","","","","charonda","I","","大紫蛺蝶;大紫挾蝶","Sasakia charonda formosana","24.65","121.4","","","100","Forestry bureau","2002/7/1 10:32"
"347195","","","","","","","charonda","I","","大紫蛺蝶;大紫挾蝶","Sasakia charonda formosana","24.65","121.39","","","100","Forestry bureau","2002/7/1 8:9"
"380113","","","","","","","malayensis","I","","林鵰","Ictinaetus malayensis malayensis","22.7","120.8","","","100","Forestry bureau","2002/11/27 15:13"
"425229","","","","","","","nipalensis","I","","熊鷹;赫氏角鷹","Nisaetus nipalensis nipalensis","22.71","120.86","","","100","Forestry bureau","2002/3/1 6:45"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/7/23 8:31"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/7/22 14:10"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/8/14 14:58"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.47","120.86","","","10","Forestry bureau","2002/6/19 14:44"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/9/12 8:8"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.47","120.86","","","10","Forestry bureau","2002/5/15 13:58"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.47","120.86","","","10","Forestry bureau","2002/5/15 14:33"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.47","120.86","","","10","Forestry bureau","2002/4/19 14:22"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.47","120.86","","","10","Forestry bureau","2002/5/16 11:25"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.47","120.86","","","10","Forestry bureau","2002/5/16 10:38"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.47","120.86","","","10","Forestry bureau","2002/5/16 10:47"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.47","120.86","","","10","Forestry bureau","2002/5/16 10:39"
"425229","","","","","","","nipalensis","I","","熊鷹;赫氏角鷹","Nisaetus nipalensis nipalensis","22.83","120.77","","","100","Forestry bureau","2002/2/23 12:13"
"425229","","","","","","","nipalensis","I","","熊鷹;赫氏角鷹","Nisaetus nipalensis nipalensis","22.83","120.76","","","100","Forestry bureau","2002/2/23 10:40"
"425229","","","","","","","nipalensis","I","","熊鷹;赫氏角鷹","Nisaetus nipalensis nipalensis","22.61","120.73","","","100","Forestry bureau","2002/1/24 12:24"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/8/15 7:55"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/8/14 14:26"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/4/19 13:18"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/6/20 8:48"
"419716","","","","","","","longimembris","I","","草鴞;東方草鴞","Tyto longimembris pithecops","22.69","120.46","","","10","Forestry bureau","2002/5/31 6:3"
"380113","","","","","","","malayensis","I","","林鵰","Ictinaetus malayensis malayensis","22.61","120.73","","","100","Forestry bureau","2002/1/24 11:4"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/9/12 8:47"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/6/19 12:45"
"380525","","","","","","","thibetanus","I","","臺灣黑熊;黑熊","Ursus thibetanus formosanus","23.37","121.08","","","100","Forestry bureau","2002/9/4 17:30"
"380525","","","","","","","thibetanus","I","","臺灣黑熊;黑熊","Ursus thibetanus formosanus","23.37","121.08","","","100","Forestry bureau","2002/6/29 16:30"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/9/11 14:23"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/3/16 8:42"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/3/16 9:10"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/1/27 11:56"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/3/16 8:49"
"380053","","","","","","","arisanensis","I","","阿里山山椒魚","Hynobius arisanensis","23.48","120.87","","","10","Forestry bureau","2002/7/22 14:47"
"380525","","","","","","","thibetanus","I","","臺灣黑熊;黑熊","Ursus thibetanus formosanus","23.37","121.11","","","100","Forestry bureau","2002/10/20 12:50"
"380525","","","","","","","thibetanus","I","","臺灣黑熊;黑熊","Ursus thibetanus formosanus","23.35","121.09","","","100","Forestry bureau","2002/7/1 10:50"
"380525","","","","","","","thibetanus","I","","臺灣黑熊;黑熊","Ursus thibetanus formosanus","23.34","121.13","","","100","Forestry bureau","2002/9/27 11:0"
"380525","","","","","","","thibetanus","I","","臺灣黑熊;黑熊","Ursus thibetanus formosanus","23.35","121.17","","","100","Forestry bureau","2002/11/25 16:58"
"380525","","","","","","","thibetanus","I","","臺灣黑熊;黑熊","Ursus thibetanus formosanus","23.34","121.13","","","100","Forestry bureau","2002/9/27 6:20"
"380525","","","","","","","thibetanus","I","","臺灣黑熊;黑熊","Ursus thibetanus formosanus","23.36","121.12","","","100","Forestry bureau","2002/11/27 11:30"
"380525","","","","","","","thibetanus","I","","臺灣黑熊;黑熊","Ursus thibetanus formosanus","23.36","121.12","","","100","Forestry bureau","2002/11/27 11:24"
"380525","","","","","","","thibetanus","I","","臺灣黑熊;黑熊","Ursus thibetanus formosanus","23.35","121.11","","","100","Forestry bureau","2002/9/25 7:50"
"380525","","","","","","","thibetanus","I","","臺灣黑熊;黑熊","Ursus thibetanus formosanus","23.35","121.11","","","100","Forestry bureau","2002/9/3 18:30"
"380525","","","","","","","thibetanus","I","","臺灣黑熊;黑熊","Ursus thibetanus formosanus","23.37","121.11","","","100","Forestry bureau","2002/10/20 12:30"
"425229","","","","","","","nipalensis","I","","熊鷹;赫氏角鷹","Nisaetus nipalensis nipalensis","23.82","121.53","","","1000","Forestry bureau","2002/5/12 7:40"
"380614","","","","","","","caretta","I","","赤蠵龜;紅海龜;蠵龜","Caretta caretta","24.48","121.83","","","10","Forestry bureau","2002/5/5 14:50"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/5/28 12:37"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/5/6 11:46"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/5/28 11:45"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/5/19 13:41"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/5/19 9:43"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/6/4 13:36"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/6/4 12:27"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/5/19 14:32"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/6/4 11:43"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/6/4 15:27"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/5/28 15:31"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/5/28 14:39"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/5/28 13:52"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/5/19 15:21"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/5/19 16:13"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.45","","","100","Forestry bureau","2002/5/6 9:30"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.45","","","100","Forestry bureau","2002/5/19 8:7"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/5/19 16:43"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.47","","","100","Forestry bureau","2002/5/6 16:31"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.46","","","100","Forestry bureau","2002/5/19 9:25"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.46","","","100","Forestry bureau","2002/5/28 8:42"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.46","","","100","Forestry bureau","2002/5/19 10:11"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.64","121.45","","","100","Forestry bureau","2002/5/6 9:48"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.52","121.5","","","100","Forestry bureau","2002/8/5 9:54"
"347269","","","","","","","maraho","I","","臺灣寬尾鳳蝶;寬尾鳳蝶","Agehana maraho","24.52","121.5","","","100","Forestry bureau","2002/8/5 10:28"
